location_name,blockgroup_id,distance
On N Hamlin Ave From W Irving Park Rd To N Elston Ave,'170311609002',0.004324727
On N Hamlin Ave From W Irving Park Rd To N Elston Ave,'170311604002',0.275057271
On N Karlov Ave From W Crystal St To W Grand Ave,'170312306002',0.19639747
On N Karlov Ave From W Crystal St To W Grand Ave,'170312306003',0.014300662
On N Karlov Ave From W Crystal St To W Grand Ave,'170312306001',0.189353387
On N Leclaire Ave From W Argyle St To W Gunnison St,'170311105022',0.304410756
On N Leclaire Ave From W Argyle St To W Gunnison St,'170311105021',0.006107181
On N Oriole Ave From W Ibsen St To W Estes Ave,'170310902004',0.111653014
On N Oriole Ave From W Ibsen St To W Estes Ave,'170310902005',0.29330796
On S Bennett Ave From E 74th St To E 73rd St,'170314309001',0.202304975
On S Bennett Ave From E 74th St To E 73rd St,'170314305001',0.002424523
On S Bennett Ave From E 74th St To E 73rd St,'170314309002',0.001983228
On S Eggleston Ave From W 116th St To W 118th St,'170315302005',0.404750003
On S Lawndale Ave From W 59th St To W 63rd St,'170316204002',0.00145245
On S Lawndale Ave From W 59th St To W 63rd St,'170316501002',0.405059047
On S Lawndale Ave From W 59th St To W 63rd St,'170316501001',0.404723626
On S Lawndale Ave From W 59th St To W 63rd St,'170316503021',0.000333426
On S Menard Ave From W 65th St To W 63rd St,'170316406001',0.404826992
On S Menard Ave From W 65th St To W 63rd St,'170316403002',0.004398801
On S Normal Ave From W 44th St To W 44th Pl,'170316108001',0.098745675
On S Parnell Ave From W 43rd St To W 43rd Pl,'170318426001',0.001848334
On S Parnell Ave From W 43rd St To W 43rd Pl,'170316108001',0.101531357
On S Prairie Ave From E 116th St To E 117th St,'170315301002',0.12365691
On S Prairie Ave From E 116th St To E 117th St,'170315301001',0.011411701
On S Prospect Ave From W 101st St To W 102nd St,'170317202002',0.023999449
On S Prospect Ave From W 101st St To W 102nd St,'170317202003',0.177441717
On S Yates Ave From E 100th St To E 102nd St,'170315103004',0.156658565
On S Yates Ave From E 100th St To E 102nd St,'170315102003',0.246944879
1600-1650 W Beverly Glen Pkwy,'170317202002',0.066136444
On S Keeler Ave From W 55th St To W 58th St,'170316203002',0.204100736
On S Keeler Ave From W 55th St To W 58th St,'170316203001',0.403959297
On S Keeler Ave From W 55th St To W 58th St,'170316202001',0.002641551
On W 101st Pl From S Prospect Ave To S Wood St,'170317202003',0.40345567
6601-6603 S Ashland Ave,'170316716003',0.033158122
5600-5602 W Adams Blvd,'170312521011',0.000324232
11501-11503 S Homewood Ave,'170317505003',0.000533793
On W 92nd St From S Wentworth Ave To S Princeton Ave,'170318340002',0.004034361
On W 92nd St From S Wentworth Ave To S Princeton Ave,'170318340001',0.082771922
On W 56th St From S Keeler Ave To S Komensky Ave,'170316203001',0.304693101
On S Throop St From W 95th St To W 98th St,'170317302015',0.002116078
On S Throop St From W 95th St To W 98th St,'170317304004',0.247861814
On S Throop St From W 95th St To W 98th St,'170317304002',0.361025593
On W 57th St From S Keeler Ave To S Tripp Ave,'170316203002',0.002550868
On W 57th St From S Keeler Ave To S Tripp Ave,'170316203003',0.100669501
On W Foster Ave From N Sheridan Rd To N Marine Dr,'170310312004',0.001564343
On W Foster Ave From N Sheridan Rd To N Marine Dr,'170310313003',0.058660929
On W Foster Ave From N Sheridan Rd To N Marine Dr,'170310313005',0.174972379
400-402 E 109th St,'170314909011',0.025342454
201-203 W 116th St,'170315302005',0.000856263
On W 76th St From S Stewart Ave To S Harvard Ave,'170316912001',0.133436855
On W 76th St From S Harvard Ave To S Yale Ave,'170316912001',0.048799734
On W 76th St From S Harvard Ave To S Yale Ave,'170316912002',0.085595503
On W 76th St From S Yale Ave To S Wentworth Ave,'170316912002',0.134422781
On E 69th St From S St Lawrence Ave To S Langley Ave,'170314212002',0.1922156
On W 116th St From S Western Ave To S Bell Ave,'170317504002',0.006024111
On W 116th St From S Western Ave To S Bell Ave,'170317505002',0.29862655
On S Ridgewood Ct From E 55th St To E 54th St,'170314107001',0.280711353
On N Wolcott Ave From W Winnemac Ave To W Balmoral Ave,'170310404021',0.305422386
On N Wolcott Ave From W Winnemac Ave To W Balmoral Ave,'170310401001',0.304981266
On N Wolcott Ave From W Winnemac Ave To W Balmoral Ave,'170310401002',0.101318133
On W Bryn Mawr Ave From N Kedzie Ave To N St Louis Ave,'170318318005',0.605345535
On W 77th St From S Emerald Ave To S Union Ave,'170317101001',0.101485826
612-800 W 77th St,'170317101001',0.338506026
612-800 W 77th St,'170317102001',0.006789357
On S Hoyne Ave From W Cermak Rd To W 18th St,'170318412003',0.243344675
On S Hoyne Ave From W Cermak Rd To W 18th St,'170318412001',0.264009981
On S Hoyne Ave From W Cermak Rd To W 18th St,'170318412002',0.107641267
On S Austin Ave From W 59th St To W 63rd St,'170316403004',0.407942545
On S Austin Ave From W 59th St To W 63rd St,'170316403005',0.40393508
On S Halsted St From W 31st St To W 32nd St,'170316004002',0.002777094
On S Halsted St From W 31st St To W 32nd St,'170318398001',0.175827619
On W 32nd St From S Racine Ave To S May St,'170316009003',0.101909984
On S Morgan St From W 32nd Pl To W 33rd Pl,'170316009002',0.038484727
On S Morgan St From W 32nd Pl To W 33rd Pl,'170318397003',0.163691175
On W 33rd Pl From S Morgan St To S Lituanica Ave,'170318397003',0.202498364
On W 33rd Pl From S Morgan St To S Lituanica Ave,'170318397002',0.001096153
On W 32nd Pl From S May St To S Morgan St,'170316009003',0.100386066
On W 32nd Pl From S May St To S Morgan St,'170318397001',0.000132355
On W 32nd Pl From S May St To S Morgan St,'170316009002',0.203687183
On W 46th St From S Rockwell St To S Fairfield Ave,'170315808001',0.001342115
On W 46th St From S Rockwell St To S Fairfield Ave,'170318428001',0.202397969
On W 46th St From S Rockwell St To S Fairfield Ave,'170318428002',0.101664182
On W 47th St From S Kedzie Ave To S Whipple St,'170318428003',0.201930362
On W 47th St From S Kedzie Ave To S Whipple St,'170318428006',0.101878847
On W 47th St From S Whipple St To S Richmond St,'170318428006',0.202109599
On W 47th St From S Whipple St To S Richmond St,'170318428005',0.000667656
On E 107th St From S Langley Ave To S Champlain Ave,'170315002001',0.001717485
On E 107th St From S Langley Ave To S Champlain Ave,'170315002002',0.094065817
On S Langley Ave From E 106th St To E 108th St,'170315002001',0.395345347
On S Langley Ave From E 106th St To E 108th St,'170315002002',0.015805533
On E 108th St From S Vernon Ave To S Rhodes Ave,'170314909011',0.204273928
On S Keeler Ave From W 58th St To W 55th St,'170316203002',0.204100736
On S Keeler Ave From W 58th St To W 55th St,'170316203001',0.403959297
On S Keeler Ave From W 58th St To W 55th St,'170316202001',0.002641551
On W 56th St From S Kedvale Ave To S Komensky Ave,'170316203001',0.201891299
On S Parnell Ave From W 123rd St To W 124th St,'170315305032',0.202767867
On W Barry Ave From N Oriole Ave To N Oketo Ave,'170311709001',0.404112309
On S Honore St From W 48th St To W 45th St,'170316103002',0.152705962
On S Honore St From W 48th St To W 45th St,'170316114001',0.202608079
On S Honore St From W 48th St To W 45th St,'170316103003',0.247461438
On W 45th St From S Wolcott Ave To S Hermitage Ave,'170316103002',0.199678836
On W 45th St From S Wolcott Ave To S Hermitage Ave,'170316104001',0.101879777
On W 46th St From S Damen Ave To S Honore St,'170316103003',0.289361101
On N Overhill Ave From W Jarvis Ave To W Chase Ave,'170310901004',0.000440107
On N Overhill Ave From W Jarvis Ave To W Chase Ave,'170310901003',0.202865026
On N Mildred Ave From W Diversey Pkwy To W Wolfram St,'170310630002',0.100427184
On W Diversey Pkwy From N Halsted St To N Mildred Ave,'170310634001',0.001881481
On W Diversey Pkwy From N Halsted St To N Mildred Ave,'170310630002',0.19921458
On E 98th St From S Escanaba Ave To S Commercial Ave,'170315101002',0.227587407
On S Escanaba Ave From E 99th St To E 98th St,'170315101002',0.204057372
On E 98th St From S Muskegon Ave To S Escanaba Ave,'170315101002',0.114379617
On E 98th St From S Muskegon Ave To S Marquette Ave,'170315101002',0.114727162
On E 98th St From S Muskegon Ave To S Marquette Ave,'170315102001',0.11577203
On W 60th St From S Nashville Ave To S Neenah Ave,'170316404002',0.001846626
On W 60th St From S Nashville Ave To S Neenah Ave,'170316404001',0.09859513
On W 60th St From S Neenah Ave To S Natchez Ave,'170316404001',0.103765517
On W 46th St From S Lavergne Ave To S Laporte Ave,'170315602003',0.097037607
On W 46th St From S Leamington Ave To S Leclaire Ave,'170315602003',0.102169453
On W 46th St From S Laramie Ave To S Leamington Ave,'170315602003',0.098061756
On E 128th St From S Torrence Ave To S Escanaba Ave,'170315502001',0.457593586
On E 128th St From S Torrence Ave To S Exchange Ave,'170315502001',0.55877345
On E 95th St From S Torrence Ave To S Calhoun Ave,'170315102001',0.204281356
On N Hiawatha Ave From W Peterson Ave To W Kilpatrick Ave.,'170311203004',0.273906242
On N Hiawatha Ave From W Peterson Ave To W Kilpatrick Ave.,'170311203006',0.057305508
On W Peterson Ave From N Kilbourn Ave To N Hiawatha Ave,'170311203005',0.085836099
On W Peterson Ave From N Kilbourn Ave To N Hiawatha Ave,'170311203004',0.015890476
On E 53rd St From S Cornell Ave To E 1725,'170314101002',0.018888636
On E 53rd St From S Cornell Ave To E 1725,'170314109001',0.203776662
On N Newgard Ave From W Albion Ave To N 6434,'170310106003',0.285563259
On N Octavia Ave From W Greenleaf Ave To W Ibsen St,'170310902001',0.298234365
On N Octavia Ave From W Greenleaf Ave To W Ibsen St,'170310902002',0.002669741
On N Orange Ave From W Addison St To W Cornelia Ave,'170311705001',0.000265641
On N Orange Ave From W Addison St To W Cornelia Ave,'170311707003',0.219482217
On N Pulaski Rd From W Diversey Ave To W Schubert Ave,'170312104002',0.002675855
On N Pulaski Rd From W Diversey Ave To W Schubert Ave,'170312207022',0.200575244
On N Racine Ave From W Chicago Ave To W Augusta Blvd,'170318423001',0.130299004
On N Racine Ave From W Chicago Ave To W Augusta Blvd,'170318423002',0.270682881
On N Ridgeway Ave From W George St To W Diversey Ave,'170312105022',0.002353412
On N Ridgeway Ave From W George St To W Diversey Ave,'170312105021',0.20050692
On N Sacramento Ave From W Farwell Ave To W Pratt Blvd,'170310203012',0.098979628
On N Sandburg Ter From W Germania Pl To N 1577,'170310802012',0.045569783
On N Sheffield Ave From W Nelson St To W Belmont Ave,'170310630001',0.304814112
On N Sheffield Ave From W Nelson St To W Belmont Ave,'170310621003',0.003175054
On N State St From W Chicago Ave To N 333,'170310815003',0.066257176
On N State St From W Chicago Ave To N 333,'170310816001',0.544090811
On N State St From W Chicago Ave To N 333,'170310812012',0.000975443
On N State St From W Chicago Ave To N 333,'170310815001',0.193644558
On N State St From W Chicago Ave To N 333,'170310816002',0.09606623
On N Trumbull Ave From W Chicago Ave To W Franklin Blvd,'170312315001',0.407403382
On N Trumbull Ave From W Chicago Ave To W Franklin Blvd,'170318366001',0.003260342
On N Trumbull Ave From W Chicago Ave To W Franklin Blvd,'170312315002',0.175816597
On N Washtenaw Ave From W Wabansia Ave To W Le Moyne St,'170312407001',0.203078313
On N Washtenaw Ave From W Wabansia Ave To W Le Moyne St,'170312410001',0.201994617
On S Avalon Ave From E 92nd St To E 93rd St,'170314701002',0.202115626
On S Blue Island Ave From S Leavitt St To S Western Ave,'170318413003',0.425958329
On S Calumet Ave From E Garfield Blvd To S 5430,'170314003001',0.079347286
On S Clark St From W Harrison St To S 601,'170318390001',0.03775255
On S Desplaines St From W Madison St To W Kinzie St,'170312819003',0.000568446
On S Desplaines St From W Madison St To W Kinzie St,'170312801002',0.431232072
On S Desplaines St From W Madison St To W Kinzie St,'170312801001',0.316603447
On S Desplaines St From W Madison St To W Kinzie St,'170318423002',0.056919373
On S Forrestville Ave From E 50th St To E 51st St,'170313819001',0.201989266
On S Forrestville Ave From E 50th St To E 51st St,'170318361003',0.00088832
On S Indiana Ave From E 107th St To E 111th St,'170314909022',0.001032766
On S Indiana Ave From E 107th St To E 111th St,'170314909012',0.64880704
On S Indiana Ave From E 107th St To E 111th St,'170314909013',0.111349659
On S Indiana Ave From E 107th St To E 111th St,'170314914003',0.000447882
On S Indiana Ave From E 107th St To E 111th St,'170314909023',0.049231502
On S Jeffery Blvd From E 80th St To E 83rd St,'170314503002',0.018337009
On S Jeffery Blvd From E 80th St To E 83rd St,'170314503001',0.000839598
On S Jeffery Blvd From E 80th St To E 83rd St,'170314605005',0.384703374
On S Jeffery Blvd From E 80th St To E 83rd St,'170314605006',0.202168825
On S Jeffery Blvd From E 80th St To E 83rd St,'170314605007',0.000570504
On S Longwood Dr From W 115th St To W 116th Pl,'170317505004',0.271780692
On S Longwood Dr From W 115th St To W 116th Pl,'170317505001',0.000614195
On S Longwood Dr From W 115th St To W 116th Pl,'170317505002',0.043349645
On N Nagel From W Gregory St To W Catalpa Ave,'170311103001',0.033842336
On N Nagel From W Gregory St To W Catalpa Ave,'170311006001',0.07658683
On N Mont Clare Ave From W Foster Ave To W Carmen Ave,'170311007005',0.195880272
On N Southport Ave From W School St To W Henderson St,'170310624001',0.070178783
On N Southport Ave From W School St To W Henderson St,'170310623001',0.030341879
On N Mcalpin Ave From N Hiawatha Ave To N Sioux Ave,'170311201001',0.104055799
On N Melvina Ave From W Grand Ave To W Palmer St,'170311913012',0.112258923
On N Melvina Ave From W Grand Ave To W Palmer St,'170311913013',0.035388832
On N Melvina Ave From W Grand Ave To W Palmer St,'170311913011',0.002166955
On E Burton Pl From N State Pkwy To N Astor St,'170310801005',0.10180894
On E Delaware Pl From N Michigan Ave To E 110,'170310812011',0.124882226
On E Jackson Blvd From S Wabash Ave To E 75,'170313204001',0.108548429
On E Ohio St From N State St To N Michigan Ave,'170310814033',0.009521433
On E Ohio St From N State St To N Michigan Ave,'170310814032',0.004299354
On E Ohio St From N State St To N Michigan Ave,'170310815002',0.205340343
On E Ohio St From N State St To N Michigan Ave,'170310815001',0.110524528
On N Artesian Ave From W Ohio St To N 532,'170312428001',0.088879066
On N Austin Ave From W Waveland Ave To W Addison St,'170311506003',0.200040959
On N Campbell Ave From W Fullerton Ave To W Belden Ave,'170312215002',0.184560702
On N Campbell Ave From W Fullerton Ave To W Belden Ave,'170318309002',0.005261038
On N Campbell Ave From W Fullerton Ave To W Belden Ave,'170312215001',0.005360457
On N Central Ave From W Wrightwood Ave To W Fullerton Ave,'170311912002',0.003574109
On N Central Ave From W Wrightwood Ave To W Fullerton Ave,'170311907021',0.205939036
On N Central Ave From W Wrightwood Ave To W Fullerton Ave,'170311907023',0.202772299
On N Cicero Ave From W Glenlake Ave To N Caldwell Ave,'170311202004',0.262989807
On N Cicero Ave From W Glenlake Ave To N Caldwell Ave,'170311203004',0.031410501
On N Cleveland Ave From W Belden Ave To W Fullerton Pkwy,'170310713001',0.203965124
On N Cleveland Ave From W Belden Ave To W Fullerton Pkwy,'170310701031',0.002233735
On N California Ave From W George St To W Schubert Ave,'170312109002',0.258150528
On N California Ave From W George St To W Schubert Ave,'170312203001',0.199852018
On N Lincoln Ave From W Peterson Ave To N Whipple St,'170310207024',0.007430224
On N Lincoln Ave From W Peterson Ave To N Whipple St,'170310207011',0.238444176
On N Greenview Ave From W Division St To W Potomac Ave,'170312416002',0.197108863
On N Hamlin Ave From W Palmer St To W Dickens Ave,'170312209021',0.000965446
On N Hamlin Ave From W Palmer St To W Dickens Ave,'170312209011',0.142092917
On N Hamlin Ave From W Palmer St To W Dickens Ave,'170312209013',0.057857243
On N Hiawatha Ave From N Jean Ave To N Loleta Ave,'170311201001',0.125241742
On N Hiawatha Ave From N Jean Ave To N Loleta Ave,'170311201002',0.151591877
On N Keating Ave From N 4700 To N 4647,'170311601002',0.056810524
On N Kedzie Ave From W Diversey Ave To N Milwaukee Ave,'170312205003',0.342396618
On N Kedzie Ave From W Diversey Ave To N Milwaukee Ave,'170312107002',0.002246733
On N Kedzie Ave From W Diversey Ave To N Milwaukee Ave,'170312206023',0.004118219
On N Kercheval Ave From N Kirby Ave To N Rogers Ave,'170311203003',0.148724913
On N Laramie Ave From W Diversey Ave To W Schubert Ave,'170311908005',0.197146297
On N Laramie Ave From W Diversey Ave To W Schubert Ave,'170311902004',0.001515847
On N Laramie Ave From W Diversey Ave To W Schubert Ave,'170311907012',0.001512408
On N Lemont Ave From N Hiawatha Ave To N Ionia Ave,'170311203004',0.00102168
On N Lemont Ave From N Hiawatha Ave To N Ionia Ave,'170311203006',0.207666825
On N Elston Ave From N Luna Ave To N Lotus Ave,'170311101001',0.224935763
On N Sheridan Rd From W Howard St To W Birchwood Ave,'170310101003',0.002214328
On N Sheridan Rd From W Howard St To W Birchwood Ave,'170310103002',0.117228246
On N Sauganash Ave From N Tripp Ave To N Keeler Ave,'170311203002',0.119314166
On N Sacramento Ave From W Jerome St To W Sherwin Ave,'170310202003',0.304782782
On N Sacramento Ave From W Jerome St To W Sherwin Ave,'170310202001',0.099993361
On N Rockwell St From W Wabansia Ave To W Le Moyne St,'170312406001',0.202381302
On N Rockwell St From W Wabansia Ave To W Le Moyne St,'170312411002',0.202074362
On N Oak Park Ave From W Byron St To W Grace St,'170311703001',0.202337488
On N Pulaski Rd From W Peterson Ave To W Bryn Mawr Ave,'170311302001',0.812513392
On N Ozanam Ave From W Bryn Mawr Ave To W Gregory St,'170311005004',0.101299564
On N Odell Ave From W Chase Ave To W Jarvis Ave,'170310901002',0.201580028
On N Odell Ave From W Chase Ave To W Jarvis Ave,'170310901001',0.000611461
On N Springfield Ave From W Addison St To W Cornelia Ave,'170311609002',0.001995978
On N Springfield Ave From W Addison St To W Cornelia Ave,'170318311003',0.20234909
On N Racine Ave From W Melrose St To W Belmont Ave,'170310622002',0.057870177
On N Racine Ave From W Melrose St To W Belmont Ave,'170310623001',0.038948375
On N State St From W Lake St To N 177,'170318391001',0.008323973
On N State St From W Lake St To N 177,'170313201002',0.034177004
On S Loomis St From W 15th St To W 16th St,'170318429003',2.03E-05
On S Loomis St From W 15th St To W 16th St,'170318429001',0.204310623
On N Western Ave From N 404 To W Grand Ave,'170312428001',0.201678805
On N Western Ave From N 404 To W Grand Ave,'170312429002',0.010809772
On S Bishop St From W 109th Pl To W 112th Pl,'170317501003',0.099578652
On S Bishop St From W 109th Pl To W 112th Pl,'170317506004',0.319296841
On S Bishop St From W 109th Pl To W 112th Pl,'170317501004',0.202116469
On S Blue Island Ave From S Racine Ave To W 15th St,'170312838001',0.000826972
On S Blue Island Ave From S Racine Ave To W 15th St,'170318429003',0.222130537
On S Canal St From W Monroe St To W Adams St,'170312819003',0.072368109
On S Canal St From W Monroe St To W Adams St,'170312819001',0.071653893
On S Clinton St From W Madison St To W Kinzie St,'170312801002',0.426163123
On S Clinton St From W Madison St To W Kinzie St,'170312801001',0.372923241
On S Dorchester Ave From E 58th St To E 59th St,'170314111002',0.199171293
On S Harper Ave From E 58th St To E 59th St,'170314111002',0.18737555
On S Jefferson St From W Harrison St To W Monroe St,'170312819003',0.140911852
On S Jefferson St From W Harrison St To W Monroe St,'170312819001',0.282618382
On S Jefferson St From W Harrison St To W Monroe St,'170318419001',0.267349354
On S Kenwood Ave From E 61st St To S 6253,'170314202001',0.283748395
On N Natchez Ave From W Gregory St To W Catalpa Ave,'170311006001',0.109110058
On N Virginia Ave From W Balmoral Ave To W Berwyn Ave,'170310403001',0.079603281
On N Virginia Ave From W Balmoral Ave To W Berwyn Ave,'170310403002',0.130231132
On N Morgan St From W Huron St To W Chicago Ave,'170312435002',0.140831613
On N Morgan St From W Huron St To W Chicago Ave,'170318423002',0.004512829
On N Mendota Ave From N Ionia Ave To N Mason Ave,'170311201001',0.129483826
On N Mcalpin Ave From N Medford Ave To N Leoti Ave,'170311201004',0.145093354
On E Goethe St From N State Pkwy To N Astor St,'170310801007',0.000588032
On E Goethe St From N State Pkwy To N Astor St,'170310801001',0.029566926
On E Goethe St From N State Pkwy To N Astor St,'170310801006',0.087876084
On E North Ave From N State Pkwy To N Astor St,'170310801004',0.012117647
On E North Ave From N State Pkwy To N Astor St,'170310715003',0.088461808
On E Schiller St From N State Pkwy To N Astor St,'170310801005',0.034350827
On E Schiller St From N State Pkwy To N Astor St,'170310802013',0.001463869
On E Schiller St From N State Pkwy To N Astor St,'170310801003',0.014426098
On E Schiller St From N State Pkwy To N Astor St,'170310801006',0.052593803
On N Austin Ave From W Belmont Ave To W Nelson St,'170311512002',0.000868571
On N Austin Ave From W Belmont Ave To W Nelson St,'170311904021',0.303362449
On N Broadway From W Wilson Ave To N 4670,'170318307003',0.200271988
On N California Ave From W Roscoe St To W Henderson St,'170312101001',0.101133199
On N Campbell Ave From W Wabansia Ave To W North Ave,'170312406001',0.202181765
On N Campbell Ave From W Wabansia Ave To W North Ave,'170312411001',0.004330203
On N Central Park Ave From W Diversey Ave To W Fullerton Ave,'170312206012',0.282651626
On N Central Park Ave From W Diversey Ave To W Fullerton Ave,'170312206024',0.199297336
On N Central Park Ave From W Diversey Ave To W Fullerton Ave,'170312207024',0.055008712
On N Central Park Ave From W Diversey Ave To W Fullerton Ave,'170312207012',0.06667677
On N Central Park Ave From W Diversey Ave To W Fullerton Ave,'170312106023',0.002327789
On N Central Park Ave From W Diversey Ave To W Fullerton Ave,'170312206025',0.202475795
On N Cicero Ave From W Montrose Ave To W Berteau Ave,'170318317001',0.398795441
On N Cicero Ave From W Montrose Ave To W Berteau Ave,'170311502002',0.072950286
On E Banks St From N State Pkwy To N Astor St,'170310802023',0.000175501
On E Banks St From N State Pkwy To N Astor St,'170310801006',0.103707808
On N Elston Ave From W Bryn Mawr Ave To N Lynch Ave,'170311101001',0.350694078
On N Harding Ave From W Ohio St To W Chicago Ave,'170312315006',0.406342838
On N Harding Ave From W Ohio St To W Chicago Ave,'170312312005',0.003890154
On N Kasson Ave From N Karlov Ave To N Keystone Ave,'170311405003',0.142194161
On N Keating Ave From W Leland Ave To W Lawrence Ave,'170311601002',0.200812707
On N Keating Ave From W Leland Ave To W Lawrence Ave,'170311404005',0.003113893
On N Kedzie Blvd From W Wrightwood Ave To W Fullerton Ave,'170312206021',0.341097859
On N Kedzie Blvd From W Wrightwood Ave To W Fullerton Ave,'170312212002',0.004025629
On N Kedzie Blvd From W Wrightwood Ave To W Fullerton Ave,'170312205002',0.090315246
On N Laramie Ave From W Fullerton Ave To W Belden Ave,'170311908003',0.006771227
On N Laramie Ave From W Fullerton Ave To W Belden Ave,'170311912001',0.018803855
On N Laramie Ave From W Fullerton Ave To W Belden Ave,'170311911005',0.183849454
On N Lincoln Ave From N Drake Ave To N St Louis Ave,'170311301003',0.136224973
On N Long Ave From W Agatite Ave To W Montrose Ave,'170311503002',0.101331988
On N Sacramento Blvd From W Grand Ave To W Augusta Blvd,'170318366001',0.285662498
On N Sacramento Blvd From W Grand Ave To W Augusta Blvd,'170312409001',0.001334352
On N Sacramento Ave From W Belmont Ave To W Nelson St,'170312101002',0.001445763
On N Sacramento Ave From W Belmont Ave To W Nelson St,'170312107001',0.180609171
On N Richmond St From W Montrose Ave To W Wilson Ave,'170311408003',0.388614452
On N Richmond St From W Montrose Ave To W Wilson Ave,'170311408005',0.003255678
On N Newark Ave From W Ardmore Ave To W Thorndale Ave,'170311003003',0.001212984
On N Newark Ave From W Ardmore Ave To W Thorndale Ave,'170311003001',0.197179436
On N Pacific Ave From W Byron St To W Grace St,'170311705001',0.201826046
On N Oketo Ave From W Grace St To W Waveland Ave,'170311704002',0.08316708
On N Oketo Ave From W Grace St To W Waveland Ave,'170311704004',0.002238449
On N Oketo Ave From W Grace St To W Waveland Ave,'170311704003',0.154168886
On N Octavia Ave From W Cornelia Ave To W Roscoe St,'170311708001',0.209971148
On N Sedgwick St From W Armitage Ave To W Grant Pl,'170310714001',0.401910958
On N Sedgwick St From W Armitage Ave To W Grant Pl,'170310714004',0.101060686
On N Pulaski Rd From W Waveland Ave To W Addison St,'170311609002',0.201186331
On N Southport Ave From W Byron St To W Addison St,'170310605001',0.175128891
On N Southport Ave From W Byron St To W Addison St,'170310612001',0.431538512
On S Blue Island Ave From W 15th St To W 16th St,'170318429003',0.003771065
On S Blue Island Ave From W 15th St To W 16th St,'170318429001',0.239223094
On N Troy St From W George St To W Diversey Ave,'170312107003',0.002335815
On N Troy St From W George St To W Diversey Ave,'170312107002',0.201213743
On N Virginia Ave From W Bryn Mawr Ave To W Gregory St,'170310403001',0.104458887
On N Western Ave From W Logan Blvd To N Kennedy Expy Ob,'170318309001',0.071743731
On N Western Ave From W Logan Blvd To N Kennedy Expy Ob,'170318309003',0.022679121
On S Blackstone Ave From E 58th St To E 59th St,'170314111002',0.196744355
On S Clark St From W 16th St To W 17th St,'170313302002',0.12998729
On S Damen Ave From W 35th St To W 37th St,'170318403002',0.166650018
On S Elizabeth St From W 60th St To W 61st St,'170316709001',0.203028539
On S Hyde Park Blvd From S 5421 To E 55th St,'170314109003',0.239280048
On S Jeffery Blvd From E 72nd St To E 73rd St,'170314305001',0.091429628
On S Jeffery Blvd From E 72nd St To E 73rd St,'170314306002',0.110286116
On N Nagel From N Northwest Hwy To N Avondale Ave,'170311001004',0.106599699
On N St Louis Ave From W Chicago Ave To W Carroll Ave,'170312315001',0.407430387
On N St Louis Ave From W Chicago Ave To W Carroll Ave,'170318368001',0.073701809
On N St Louis Ave From W Chicago Ave To W Carroll Ave,'170312311001',0.003922096
On N St Louis Ave From W Chicago Ave To W Carroll Ave,'170312315002',0.415536265
On N Milwaukee Ave From N Austin Ave To N 5852,'170311101003',0.146509279
On N Milwaukee Ave From N Austin Ave To N 5852,'170311101004',0.003539162
On N Milwaukee Ave From N Austin Ave To N 5852,'170311001002',0.184328646
On N Elston Ave From W School St To W Diversey Ave,'170312108001',0.051892762
On N Elston Ave From W School St To W Diversey Ave,'170312109002',0.080264233
On N Elston Ave From W School St To W Diversey Ave,'170312101001',0.323083035
On N Elston Ave From W School St To W Diversey Ave,'170318309001',0.009927274
On N Elston Ave From W School St To W Diversey Ave,'170312109001',1.035994485
On N Long Ave From W Belmont Ave To W Fletcher St,'170311511002',0.001699919
On N Long Ave From W Belmont Ave To W Fletcher St,'170311903001',0.100197667
On E Bellevue Pl From N State St To N Rush St,'170310811001',0.000953115
On E Bellevue Pl From N State St To N Rush St,'170310812013',0.036420285
On E Congress Pkwy From S Wabash Ave To S Michigan Ave,'170313204001',0.209622653
On E Harrison St From S State St To S Wabash Ave,'170313206002',0.089658615
On E Harrison St From S State St To S Wabash Ave,'170313204001',0.033515969
On E Ohio St From E 232 To N St Clair St,'170310814032',0.132134584
On N Albany Ave From W Leland Ave To W Wilson Ave,'170311408001',0.212358617
On N Austin Ave From W Irving Park Rd To W Byron St,'170311504022',0.000552205
On N Austin Ave From W Irving Park Rd To W Byron St,'170311506004',0.204239773
On N Caldwell Ave From N Nokomis Ave To N Le Mai Ave,'170311202004',0.003056774
On N Caldwell Ave From N Nokomis Ave To N Le Mai Ave,'170311202002',0.201050807
On N Campbell Ave From W Armitage Ave To W Cortland St,'170312214003',0.002335761
On N Campbell Ave From W Armitage Ave To W Cortland St,'170318324002',0.199874447
On N Central Ave From N Prescott To N Hennepin,'170311201003',0.230943613
On N Central Park Ave From W Fullerton Ave To W Lyndale St,'170312206012',0.006669913
On N Central Park Ave From W Fullerton Ave To W Lyndale St,'170312210001',0.305643214
On N Clark St From W Grant Pl To N Belden Ave,'170310713001',0.098119038
On N Clark St From W Grant Pl To N Belden Ave,'170310714004',0.008181434
On N Cumberland Ave From W Montrose Ave To W Berteau Ave,'170317608021',0.186686144
On N Cumberland Ave From W Montrose Ave To W Berteau Ave,'170311705002',0.228339617
On S Lake Park Ave From S Dorchester Ave To S 4849,'170313907002',0.161088287
On N Hamlin Ave From W Armitage Ave To W Cortland St,'170312209011',0.002223019
On N Hamlin Ave From W Armitage Ave To W Cortland St,'170312229001',0.20175591
On N Harlem Ave From W Touhy Ave To W Greenleaf Ave,'170310902001',0.293324791
